"id","bucket","measure","avg","min","max"
"bst2000-201383","2022-07-24 07:40:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:40:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 07:30:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:30:00","master_shaft_motor_heat","21.00","21","21"
"bst2000-201383","2022-07-24 07:30:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:30:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:30:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:30:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 07:20:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:20:00","master_shaft_motor_heat","21.00","21","21"
"bst2000-201383","2022-07-24 07:20:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:20:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:20:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:20:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 07:10:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:10:00","master_shaft_motor_heat","21.00","21","21"
"bst2000-201383","2022-07-24 07:10:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:10:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:10:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:10:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 07:00:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:00:00","master_shaft_motor_heat","21.00","21","21"
"bst2000-201383","2022-07-24 07:00:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:00:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 07:00:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 07:00:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 06:50:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:50:00","master_shaft_motor_heat","21.00","21","21"
"bst2000-201383","2022-07-24 06:50:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:50:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:50:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:50:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 06:40:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:40:00","master_shaft_motor_heat","21.17","21","22"
"bst2000-201383","2022-07-24 06:40:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:40:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:40:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:40:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 06:30:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:30:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 06:30:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:30:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:30:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:30:00","slave_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 06:20:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:20:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 06:20:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:20:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:20:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:20:00","slave_shaft_motor_heat","24.40","24","25"
"bst2000-201383","2022-07-24 06:10:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:10:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 06:10:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:10:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:10:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:10:00","slave_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 06:00:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:00:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 06:00:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:00:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 06:00:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 06:00:00","slave_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 05:50:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:50:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 05:50:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:50:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:50:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:50:00","slave_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 05:40:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:40:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 05:40:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:40:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:40:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:40:00","slave_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 05:30:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:30:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 05:30:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:30:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:30:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:30:00","slave_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 05:20:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:20:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 05:20:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:20:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:20:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:20:00","slave_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 05:10:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:10:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 05:10:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:10:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:10:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:10:00","slave_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 05:00:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:00:00","master_shaft_motor_heat","22.00","22","22"
"bst2000-201383","2022-07-24 05:00:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:00:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 05:00:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 05:00:00","slave_shaft_motor_heat","25.83","25","26"
"bst2000-201383","2022-07-24 04:50:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:50:00","master_shaft_motor_heat","22.80","22","23"
"bst2000-201383","2022-07-24 04:50:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:50:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:50:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:50:00","slave_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:40:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:40:00","master_shaft_motor_heat","23.00","23","23"
"bst2000-201383","2022-07-24 04:40:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:40:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:40:00","slave_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:40:00","slave_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:30:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:30:00","master_shaft_motor_heat","23.00","23","23"
"bst2000-201383","2022-07-24 04:30:00","pusher_left_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:30:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:30:00","slave_shaft_drive_heat","30.67","30","31"
"bst2000-201383","2022-07-24 04:30:00","slave_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:20:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:20:00","master_shaft_motor_heat","23.00","23","23"
"bst2000-201383","2022-07-24 04:20:00","pusher_left_motor_heat","26.20","26","27"
"bst2000-201383","2022-07-24 04:20:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:20:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 04:20:00","slave_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:10:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:10:00","master_shaft_motor_heat","23.00","23","23"
"bst2000-201383","2022-07-24 04:10:00","pusher_left_motor_heat","26.67","26","27"
"bst2000-201383","2022-07-24 04:10:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:10:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 04:10:00","slave_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:00:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 04:00:00","master_shaft_motor_heat","23.00","23","23"
"bst2000-201383","2022-07-24 04:00:00","pusher_left_motor_heat","26.60","26","27"
"bst2000-201383","2022-07-24 04:00:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 04:00:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 04:00:00","slave_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 03:50:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 03:50:00","master_shaft_motor_heat","23.80","23","24"
"bst2000-201383","2022-07-24 03:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:50:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 03:50:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 03:50:00","slave_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 03:40:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 03:40:00","master_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 03:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:40:00","pusher_right_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 03:40:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 03:40:00","slave_shaft_motor_heat","26.33","26","27"
"bst2000-201383","2022-07-24 03:30:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 03:30:00","master_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 03:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:30:00","pusher_right_motor_heat","26.40","26","27"
"bst2000-201383","2022-07-24 03:30:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 03:30:00","slave_shaft_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:20:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 03:20:00","master_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 03:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:20:00","pusher_right_motor_heat","26.50","26","27"
"bst2000-201383","2022-07-24 03:20:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 03:20:00","slave_shaft_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:10:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 03:10:00","master_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 03:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:10:00","pusher_right_motor_heat","26.40","26","27"
"bst2000-201383","2022-07-24 03:10:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 03:10:00","slave_shaft_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:00:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 03:00:00","master_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 03:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 03:00:00","pusher_right_motor_heat","26.80","26","27"
"bst2000-201383","2022-07-24 03:00:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 03:00:00","slave_shaft_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:50:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 02:50:00","master_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 02:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:50:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:50:00","slave_shaft_motor_heat","27.33","27","28"
"bst2000-201383","2022-07-24 02:40:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 02:40:00","master_shaft_motor_heat","24.00","24","24"
"bst2000-201383","2022-07-24 02:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:40:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:40:00","slave_shaft_motor_heat","27.80","27","28"
"bst2000-201383","2022-07-24 02:30:00","master_shaft_drive_heat","30.00","30","30"
"bst2000-201383","2022-07-24 02:30:00","master_shaft_motor_heat","24.60","24","25"
"bst2000-201383","2022-07-24 02:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:30:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:30:00","slave_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-24 02:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:20:00","master_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 02:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:20:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:20:00","slave_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-24 02:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:10:00","master_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 02:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:10:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:10:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:10:00","slave_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-24 02:00:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:00:00","master_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 02:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:00:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 02:00:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 02:00:00","slave_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-24 01:50:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:50:00","master_shaft_motor_heat","25.00","25","25"
"bst2000-201383","2022-07-24 01:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:50:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:50:00","slave_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-24 01:40:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:40:00","master_shaft_motor_heat","25.60","25","26"
"bst2000-201383","2022-07-24 01:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:40:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:40:00","slave_shaft_motor_heat","28.20","28","29"
"bst2000-201383","2022-07-24 01:30:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:30:00","master_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 01:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:30:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:30:00","slave_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-24 01:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:20:00","master_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 01:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:20:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:20:00","slave_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-24 01:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:10:00","master_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 01:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:10:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:10:00","slave_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:10:00","slave_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-24 01:00:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 01:00:00","master_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 01:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:00:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 01:00:00","slave_shaft_drive_heat","31.60","31","32"
"bst2000-201383","2022-07-24 01:00:00","slave_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-24 00:50:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 00:50:00","master_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 00:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:50:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-24 00:50:00","slave_shaft_motor_heat","29.00","29","29"
"bst2000-201383","2022-07-24 00:40:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 00:40:00","master_shaft_motor_heat","26.00","26","26"
"bst2000-201383","2022-07-24 00:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:40:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-24 00:40:00","slave_shaft_motor_heat","29.83","29","30"
"bst2000-201383","2022-07-24 00:30:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 00:30:00","master_shaft_motor_heat","26.60","26","27"
"bst2000-201383","2022-07-24 00:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:30:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-24 00:30:00","slave_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-24 00:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 00:20:00","master_shaft_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:20:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-24 00:20:00","slave_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-24 00:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 00:10:00","master_shaft_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:10:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:10:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-24 00:10:00","slave_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-24 00:00:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-24 00:00:00","master_shaft_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:00:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-24 00:00:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-24 00:00:00","slave_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-23 23:50:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:50:00","master_shaft_motor_heat","27.17","27","28"
"bst2000-201383","2022-07-23 23:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:50:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 23:50:00","slave_shaft_motor_heat","30.00","30","30"
"bst2000-201383","2022-07-23 23:40:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:40:00","master_shaft_motor_heat","27.80","27","28"
"bst2000-201383","2022-07-23 23:40:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:40:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:40:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 23:40:00","slave_shaft_motor_heat","30.20","30","31"
"bst2000-201383","2022-07-23 23:30:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:30:00","master_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 23:30:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:30:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:30:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 23:30:00","slave_shaft_motor_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:20:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:20:00","master_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 23:20:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:20:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:20:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 23:20:00","slave_shaft_motor_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:10:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:10:00","master_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 23:10:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:10:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:10:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 23:10:00","slave_shaft_motor_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:00:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 23:00:00","master_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 23:00:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:00:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 23:00:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 23:00:00","slave_shaft_motor_heat","31.17","31","32"
"bst2000-201383","2022-07-23 22:50:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 22:50:00","master_shaft_motor_heat","28.00","28","28"
"bst2000-201383","2022-07-23 22:50:00","pusher_left_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:50:00","pusher_right_motor_heat","27.00","27","27"
"bst2000-201383","2022-07-23 22:50:00","slave_shaft_drive_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:50:00","slave_shaft_motor_heat","32.00","32","32"
"bst2000-201383","2022-07-23 22:40:00","master_shaft_drive_heat","31.00","31","31"
"bst2000-201383","2022-07-23 22:40:00","master_shaft_motor_heat","28.67","28","29"
