"bucket","bm_1_m_status","bm_2_m_status","electrical_consumtion","electrical_current","electrical_power","electrical_voltage","global_status","heat_material_out","lpc_m_status","master_shaft_drive_heat","master_shaft_load","master_shaft_motor_heat","master_shaft_speed","number_of_recipe","ob_1_m_status","production_mode","pusher_left_load","pusher_left_motor_heat","pusher_left_position","pusher_left_speed","pusher_right_load","pusher_right_motor_heat","pusher_right_position","pusher_right_speed","recipe_bst_overheat_info_sp","recipe_bst_overheat_warn_sp","recipe_bst_overload_info_sp","recipe_bst_overload_warn_sp","recipe_bst_speed_sp","recipe_push_down_position_sp","recipe_push_max_load_sp","recipe_push_min_speed_sp","rpc_m_status","shaft_counter_h","slave_shaft_drive_heat","slave_shaft_load","slave_shaft_motor_heat","slaver_shaft_speed","sm_m_status","ss_m_status","weight_pv"
"2022-08-08T00:50:00Z",0,0,0,0,0,0,6,20,7,31,0,32,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,34,0,0,0,0
"2022-08-08T01:00:00Z",0,0,0,0,0,0,6,20,7,31,0,32,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,34,0,0,0,0
"2022-08-08T01:10:00Z",0,0,0,0,0,0,6,20,7,31,0,32,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,33,0,0,0,0
"2022-08-08T01:20:00Z",0,0,0,0,0,0,6,20,7,31,0,32,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,33,0,0,0,0
"2022-08-08T01:30:00Z",0,0,0,0,0,0,6,20,7,31,0,31,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,33,0,0,0,0
"2022-08-08T01:40:00Z",0,0,0,0,0,0,6,19,7,31,0,31,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,32,0,0,0,0
"2022-08-08T01:50:00Z",0,0,0,0,0,0,6,19,7,31,0,31,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,32,0,0,0,0
"2022-08-08T02:00:00Z",0,0,0,0,0,0,6,19,7,31,0,31,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,32,0,32,0,0,0,0
"2022-08-08T02:10:00Z",0,0,0,0,0,0,6,19,7,31,0,30,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,31,0,32,0,0,0,0
"2022-08-08T02:20:00Z",0,0,0,0,0,0,6,19,7,31,0,30,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,31,0,32,0,0,0,0
"2022-08-08T02:30:00Z",0,0,0,0,0,0,6,19,7,31,0,30,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,31,0,32,0,0,0,0
"2022-08-08T02:40:00Z",0,0,0,0,0,0,6,19,7,31,0,30,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,31,0,31,0,0,0,0
"2022-08-08T02:50:00Z",0,0,0,0,0,0,6,19,7,30,0,30,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,31,0,31,0,0,0,0
"2022-08-08T03:00:00Z",0,0,0,0,0,0,6,19,7,30,0,29,0,0,0,1,0,27,19,0,0,27,24,0,80,95,45,70,100,200,70,10,7,277,31,0,31,0,0,0,0
"2022-08-08T03:10:00Z",0,0,0,0,0,0,6,18,7,30,0,29,0,0,0,1,0,27,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,30,0,0,0,0
"2022-08-08T03:20:00Z",0,0,0,0,0,0,6,18,7,30,0,29,0,0,0,1,0,27,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,30,0,0,0,0
"2022-08-08T03:30:00Z",0,0,0,0,0,0,6,18,7,30,0,28,0,0,0,1,0,27,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,30,0,0,0,0
"2022-08-08T03:40:00Z",0,0,0,0,0,0,6,18,7,30,0,28,0,0,0,1,0,27,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,30,0,0,0,0
"2022-08-08T03:50:00Z",0,0,0,0,0,0,6,18,7,30,0,28,0,0,0,1,0,26,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,30,0,0,0,0
"2022-08-08T04:00:00Z",0,0,0,0,0,0,6,18,7,30,0,28,0,0,0,1,0,26,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,30,0,0,0,0
"2022-08-08T04:10:00Z",0,0,0,0,0,0,6,18,7,30,0,28,0,0,0,1,0,26,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,29,0,0,0,0
"2022-08-08T04:20:00Z",0,0,0,0,0,0,6,18,7,30,0,28,0,0,0,1,0,26,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,29,0,0,0,0
"2022-08-08T04:30:00Z",0,0,0,0,0,0,6,18,7,30,0,27,0,0,0,1,0,26,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,29,0,0,0,0
"2022-08-08T04:40:00Z",2,2,0,0,0,0,0,18,7,30,0,27,0,0,2,1,0,26,19,0,0,26,24,0,80,95,45,70,100,200,70,10,7,277,31,0,29,0,0,0,0
"2022-08-08T04:50:00Z",1,1,0,0,0,0,3,17,4,32,2,28,93,0,1,1,35,29,108,0,0,29,231,0,80,95,45,70,100,200,70,10,4,277,33,3,30,92,2,2,1
"2022-08-08T05:00:00Z",2,2,0,0,0,0,2,23,3,40,19,33,99,0,2,1,34,34,229,0,0,32,134,0,80,95,45,70,100,200,70,10,4,277,40,18,35,99,2,2,77
"2022-08-08T05:10:00Z",2,2,0,0,0,0,4,23,4,48,24,40,99,0,2,1,36,34,163,0,0,33,157,0,80,95,45,70,100,200,70,10,5,277,48,24,42,99,2,2,85
"2022-08-08T05:20:00Z",2,2,0,0,0,0,5,24,5,54,30,46,99,0,2,1,39,34,134,0,0,32,25,0,80,95,45,70,100,200,70,10,6,277,54,29,47,99,2,2,112
"2022-08-08T05:30:00Z",2,2,0,0,0,0,4,24,4,55,19,50,99,0,2,1,37,36,118,0,0,34,245,0,80,95,45,70,100,200,70,10,4,278,54,17,52,99,2,2,75
"2022-08-08T05:40:00Z",2,2,0,0,0,0,5,25,5,55,25,52,99,0,2,1,42,38,144,0,0,35,81,0,80,95,45,70,100,200,70,10,6,278,55,30,54,99,2,2,92
"2022-08-08T05:50:00Z",2,2,0,0,0,0,4,25,3,55,26,59,99,0,2,1,39,38,257,0,0,35,11,0,80,95,45,70,100,200,70,10,5,278,55,25,60,99,2,2,100
"2022-08-08T06:00:00Z",2,2,0,0,0,0,5,28,5,55,35,64,100,0,2,1,41,38,41,0,0,34,15,0,80,95,45,70,100,200,70,10,6,278,54,34,66,99,2,2,117
"2022-08-08T06:10:00Z",2,2,0,0,0,0,2,26,3,52,15,65,99,0,2,1,40,39,234,0,0,37,189,0,80,95,45,70,100,200,70,10,4,278,53,11,67,99,2,2,47
"2022-08-08T06:20:00Z",0,0,0,0,0,0,5,23,7,51,0,63,45,0,0,1,29,36,16,0,0,35,13,0,80,95,45,70,100,200,70,10,7,278,51,0,65,48,0,0,2
"2022-08-08T06:30:00Z",0,0,0,0,0,0,6,23,7,46,0,61,0,0,0,1,0,32,16,0,0,32,13,0,80,95,45,70,100,200,70,10,7,278,46,0,63,0,0,0,0
"2022-08-08T06:40:00Z",2,2,0,0,0,0,1,23,4,45,14,59,90,0,2,1,36,34,187,0,0,34,69,0,80,95,45,70,100,200,70,10,6,278,45,12,62,90,1,1,47
"2022-08-08T06:50:00Z",1,1,0,0,0,0,3,23,5,50,9,61,92,0,1,1,40,39,87,0,0,37,217,0,80,95,45,70,100,200,70,10,4,279,50,9,64,93,1,1,36
"2022-08-08T07:00:00Z",0,0,0,0,0,0,6,22,7,48,0,60,0,0,0,1,0,34,18,0,0,33,21,0,80,95,45,70,100,200,70,10,7,279,48,0,63,0,0,0,0
"2022-08-08T07:10:00Z",0,0,0,0,0,0,6,21,7,44,0,58,0,0,0,1,0,32,18,0,0,32,21,0,80,95,45,70,100,200,70,10,7,279,44,0,61,0,0,0,0
"2022-08-08T07:20:00Z",0,0,0,0,0,0,6,21,7,41,0,56,0,0,0,1,0,31,18,0,0,31,21,0,80,95,45,70,100,200,70,10,7,279,42,0,59,0,0,0,0
"2022-08-08T07:30:00Z",0,0,0,0,0,0,6,21,7,39,0,55,0,0,0,1,0,31,18,0,0,31,21,0,80,95,45,70,100,200,70,10,7,279,40,0,57,0,0,0,0
"2022-08-08T07:40:00Z",0,0,0,0,0,0,6,21,7,37,0,53,0,0,0,1,0,30,18,0,0,30,21,0,80,95,45,70,100,200,70,10,7,279,38,0,56,0,0,0,0
"2022-08-08T07:50:00Z",0,0,0,0,0,0,6,21,7,36,0,52,0,0,0,1,0,30,18,0,0,30,21,0,80,95,45,70,100,200,70,10,7,279,37,0,54,0,0,0,0
"2022-08-08T08:00:00Z",0,0,0,0,0,0,6,21,7,35,0,51,0,0,0,1,0,30,18,0,0,30,21,0,80,95,45,70,100,200,70,10,7,279,37,0,53,0,0,0,0
"2022-08-08T08:10:00Z",0,0,0,0,0,0,6,21,7,34,0,49,0,0,0,1,0,29,18,0,0,29,21,0,80,95,45,70,100,200,70,10,7,279,36,0,52,0,0,0,0
"2022-08-08T08:20:00Z",0,0,0,0,0,0,6,21,7,34,0,49,0,0,0,1,0,29,18,0,0,29,21,0,80,95,45,70,100,200,70,10,7,279,35,0,51,0,0,0,0
"2022-08-08T08:30:00Z",0,0,0,0,0,0,6,21,7,33,0,47,0,0,0,1,0,29,18,0,0,29,21,0,80,95,45,70,100,200,70,10,7,279,35,0,50,0,0,0,0
"2022-08-08T08:40:00Z",0,0,0,0,0,0,6,21,7,33,0,47,0,0,0,1,0,29,18,0,0,29,21,0,80,95,45,70,100,200,70,10,7,279,34,0,49,0,0,0,0
"2022-08-08T08:50:00Z",0,0,0,0,0,0,6,21,7,33,0,46,0,0,0,1,0,29,18,0,0,29,21,0,80,95,45,70,100,200,70,10,7,279,34,0,48,0,0,0,0
"2022-08-08T09:00:00Z",0,0,0,0,0,0,6,21,7,32,0,45,0,0,0,1,0,29,18,0,0,29,21,0,80,95,45,70,100,200,70,10,7,279,34,0,47,0,0,0,0
"2022-08-08T09:10:00Z",0,0,0,0,0,0,6,21,7,32,0,44,0,0,0,1,0,29,18,0,0,29,21,0,80,95,45,70,100,200,70,10,7,279,33,0,47,0,0,0,0
"2022-08-08T09:20:00Z",0,0,0,0,0,0,6,21,7,32,0,44,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,46,0,0,0,0
"2022-08-08T09:30:00Z",0,0,0,0,0,0,6,21,7,32,0,43,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,45,0,0,0,0
"2022-08-08T09:40:00Z",0,0,0,0,0,0,6,21,7,32,0,42,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,45,0,0,0,0
"2022-08-08T09:50:00Z",0,0,0,0,0,0,6,22,7,31,0,42,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,44,0,0,0,0
"2022-08-08T10:00:00Z",0,0,0,0,0,0,6,22,7,31,0,41,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,43,0,0,0,0
"2022-08-08T10:10:00Z",0,0,0,0,0,0,6,22,7,31,0,41,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,43,0,0,0,0
"2022-08-08T10:20:00Z",0,0,0,0,0,0,6,22,7,31,0,40,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,42,0,0,0,0
"2022-08-08T10:30:00Z",0,0,0,0,0,0,6,22,7,31,0,40,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,42,0,0,0,0
"2022-08-08T10:40:00Z",0,0,0,0,0,0,6,22,7,31,0,39,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,41,0,0,0,0
"2022-08-08T10:50:00Z",0,0,0,0,0,0,6,22,7,31,0,39,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,41,0,0,0,0
"2022-08-08T11:00:00Z",0,0,0,0,0,0,6,22,7,31,0,38,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,33,0,41,0,0,0,0
"2022-08-08T11:10:00Z",0,0,0,0,0,0,6,22,7,31,0,38,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,40,0,0,0,0
"2022-08-08T11:20:00Z",0,0,0,0,0,0,6,22,7,31,0,38,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,40,0,0,0,0
"2022-08-08T11:30:00Z",0,0,0,0,0,0,6,22,7,31,0,37,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,40,0,0,0,0
"2022-08-08T11:40:00Z",0,0,0,0,0,0,6,23,7,31,0,37,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,39,0,0,0,0
"2022-08-08T11:50:00Z",0,0,0,0,0,0,6,22,7,31,0,36,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,39,0,0,0,0
"2022-08-08T12:00:00Z",0,0,0,0,0,0,6,23,7,31,0,36,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,38,0,0,0,0
"2022-08-08T12:10:00Z",0,0,0,0,0,0,6,23,7,31,0,36,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,38,0,0,0,0
"2022-08-08T12:20:00Z",0,0,0,0,0,0,6,23,7,31,0,36,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,38,0,0,0,0
"2022-08-08T12:30:00Z",0,0,0,0,0,0,6,23,7,31,0,35,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,38,0,0,0,0
"2022-08-08T12:40:00Z",0,0,0,0,0,0,6,23,7,31,0,35,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,37,0,0,0,0
"2022-08-08T12:50:00Z",0,0,0,0,0,0,6,23,7,31,0,34,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,37,0,0,0,0
"2022-08-08T13:00:00Z",0,0,0,0,0,0,6,23,7,31,0,34,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,37,0,0,0,0
"2022-08-08T13:10:00Z",0,0,0,0,0,0,6,23,7,31,0,34,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,36,0,0,0,0
"2022-08-08T13:20:00Z",0,0,0,0,0,0,6,23,7,31,0,34,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,36,0,0,0,0
"2022-08-08T13:30:00Z",0,0,0,0,0,0,6,23,7,31,0,34,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,36,0,0,0,0
"2022-08-08T13:40:00Z",0,0,0,0,0,0,6,23,7,31,0,33,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,36,0,0,0,0
"2022-08-08T13:50:00Z",0,0,0,0,0,0,6,23,7,31,0,33,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,35,0,0,0,0
"2022-08-08T14:00:00Z",0,0,0,0,0,0,6,23,7,31,0,33,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,35,0,0,0,0
"2022-08-08T14:10:00Z",0,0,0,0,0,0,6,23,7,31,0,32,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,35,0,0,0,0
"2022-08-08T14:20:00Z",0,0,0,0,0,0,6,23,7,31,0,32,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,35,0,0,0,0
"2022-08-08T14:30:00Z",0,0,0,0,0,0,6,23,7,31,0,32,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,35,0,0,0,0
"2022-08-08T14:40:00Z",0,0,0,0,0,0,6,23,7,31,0,32,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,34,0,0,0,0
"2022-08-08T14:50:00Z",0,0,0,0,0,0,6,23,7,31,0,32,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,34,0,0,0,0
"2022-08-08T15:00:00Z",0,0,0,0,0,0,6,23,7,31,0,31,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,34,0,1,1,0
"2022-08-08T15:10:00Z",0,0,0,0,0,0,3,23,7,31,0,31,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,34,0,3,3,0
"2022-08-08T15:20:00Z",0,0,0,0,0,0,3,24,7,31,0,31,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,34,0,3,3,0
"2022-08-08T15:30:00Z",0,0,0,0,0,0,3,23,7,31,0,31,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,33,0,3,3,0
"2022-08-08T15:40:00Z",0,0,0,0,0,0,3,24,7,31,0,30,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,33,0,3,3,0
"2022-08-08T15:50:00Z",0,0,0,0,0,0,3,24,7,31,0,30,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,33,0,3,3,0
"2022-08-08T16:00:00Z",0,0,0,0,0,0,3,24,7,31,0,30,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,33,0,3,3,0
"2022-08-08T16:10:00Z",0,0,0,0,0,0,3,23,7,31,0,30,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,33,0,3,3,0
"2022-08-08T16:20:00Z",0,0,0,0,0,0,3,24,7,31,0,30,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,32,0,3,3,0
"2022-08-08T16:30:00Z",0,0,0,0,0,0,3,23,7,31,0,30,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,32,0,3,3,0
"2022-08-08T16:40:00Z",0,0,0,0,0,0,3,23,7,31,0,30,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,32,0,3,3,0
"2022-08-08T16:50:00Z",0,0,0,0,0,0,3,24,7,31,0,29,0,0,0,1,0,28,18,0,0,28,21,0,80,95,45,70,100,200,70,10,7,279,32,0,32,0,3,3,0
"2022-08-08T17:00:00Z",0,0,0,0,0,0,3,24,7,31,0,29,0,0,0,1,0,28,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,32,0,3,3,0
"2022-08-08T17:10:00Z",0,0,0,0,0,0,3,24,7,31,0,29,0,0,0,1,0,28,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,32,0,3,3,0
"2022-08-08T17:20:00Z",0,0,0,0,0,0,3,24,7,31,0,29,0,0,0,1,0,28,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,31,0,3,3,0
"2022-08-08T17:30:00Z",0,0,0,0,0,0,3,24,7,31,0,29,0,0,0,1,0,28,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,31,0,3,3,0
"2022-08-08T17:40:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,31,0,3,3,0
"2022-08-08T17:50:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,31,0,3,3,0
"2022-08-08T18:00:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,31,0,3,3,0
"2022-08-08T18:10:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,31,0,3,3,0
"2022-08-08T18:20:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,30,0,3,3,0
"2022-08-08T18:30:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,30,0,3,3,0
"2022-08-08T18:40:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,30,0,3,3,0
"2022-08-08T18:50:00Z",0,0,0,0,0,0,3,24,7,31,0,28,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,30,0,3,3,0
"2022-08-08T19:00:00Z",0,0,0,0,0,0,3,24,7,31,0,27,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,30,0,3,3,0
"2022-08-08T19:10:00Z",0,0,0,0,0,0,3,24,7,31,0,27,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,30,0,3,3,0
"2022-08-08T19:20:00Z",0,0,0,0,0,0,3,24,7,31,0,27,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,32,0,30,0,3,3,0
"2022-08-08T19:30:00Z",0,0,0,0,0,0,3,23,7,31,0,27,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,30,0,3,3,0
"2022-08-08T19:40:00Z",0,0,0,0,0,0,3,23,7,31,0,27,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,29,0,3,3,0
"2022-08-08T19:50:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,29,0,3,3,0
"2022-08-08T20:00:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,29,0,3,3,0
"2022-08-08T20:10:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,29,0,3,3,0
"2022-08-08T20:20:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,29,0,3,3,0
"2022-08-08T20:30:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,29,0,3,3,0
"2022-08-08T20:40:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,29,0,3,3,0
"2022-08-08T20:50:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T21:00:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T21:10:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T21:20:00Z",0,0,0,0,0,0,3,23,7,31,0,26,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T21:30:00Z",0,0,0,0,0,0,3,23,7,31,0,25,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T21:40:00Z",0,0,0,0,0,0,3,23,7,30,0,25,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T21:50:00Z",0,0,0,0,0,0,3,23,7,30,0,25,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T22:00:00Z",0,0,0,0,0,0,3,22,7,30,0,25,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T22:10:00Z",0,0,0,0,0,0,3,22,7,30,0,25,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T22:20:00Z",0,0,0,0,0,0,3,22,7,30,0,25,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T22:30:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,28,0,3,3,0
"2022-08-08T22:40:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,27,0,3,3,0
"2022-08-08T22:50:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,27,0,3,3,0
"2022-08-08T23:00:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,26,21,0,80,95,45,70,100,200,70,10,7,279,31,0,27,0,3,3,0
"2022-08-08T23:10:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,27,0,3,3,0
"2022-08-08T23:20:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,27,0,3,3,0
"2022-08-08T23:30:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,27,0,3,3,0
"2022-08-08T23:40:00Z",0,0,0,0,0,0,3,22,7,30,0,24,0,0,0,1,0,27,18,0,0,27,21,0,80,95,45,70,100,200,70,10,7,279,31,0,27,0,3,3,0
